발송일자,발송관할청,발송집중국,도착집중국,운송선로편코드,운송선로명,운송거리(km),차량톤급(톤),등기소포물량(건),등기통상물량(건),국내특급물량(건)
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-049,전주집센터왕복1-4,90,180,832,1,0
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-210,전주집센터왕복1-4,90,180,793,0,2072
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-220,전주집센터왕복1-5,90,180,1341,0,86
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-240,전주집센터왕복1-7,90,110,1019,0,90
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-260,전주집센터왕복1-1,90,180,791,0,0
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-270,전주집센터왕복1-2,90,180,1062,0,1801
2019-10-24,충청청,대전교환센터,전주우편집중국,0511001-280,전주집센터왕복1-3,90,110,788,0,152
2019-10-24,충청청,대전교환센터,원주우편집중국,0001041-019,센터원주집왕2-1,185,180,932,0,82
2019-10-24,충청청,대전교환센터,원주우편집중국,0001041-029,센터원주집왕2-2,185,180,770,0,190
2019-10-24,충청청,대전교환센터,원주우편집중국,0001041-039,센터원주집왕2-3,185,180,1110,4,0
2019-10-24,충청청,대전교환센터,원주우편집중국,0201001-170,원주집센터왕복1-1,349,110,962,0,0
2019-10-24,충청청,대전교환센터,원주우편집중국,0201001-260,원주집센터왕복1-4,349,80,767,0,388
2019-10-24,충청청,대전교환센터,원주우편집중국,0201001-270,원주집센터왕복1-5,349,110,1187,0,690
2019-10-24,충청청,대전교환센터,원주우편집중국,0201001-280,원주집센터왕복1-6,349,110,1275,0,0
2019-10-24,충청청,대전교환센터,원주우편집중국,0201001-290,원주집센터왕복1-2,349,110,1735,0,2329
2019-10-24,충청청,대전교환센터,원주우편집중국,0201001-300,원주집센터왕복1-3,349,110,612,0,347
2019-10-24,충청청,대전교환센터,강릉우편집중국,0001093-019,센터강릉집왕2-1,295,80,704,0,401
2019-10-24,충청청,대전교환센터,강릉우편집중국,0001093-029,센터강릉집왕2-2,295,80,906,0,0
2019-10-24,충청청,대전교환센터,강릉우편집중국,0211001-019,강릉집센터왕복1-1,591,110,1180,0,114
2019-10-24,충청청,대전교환센터,강릉우편집중국,0211001-070,강릉집센터왕복1-2,591,110,921,0,210
2019-10-24,충청청,대전교환센터,강릉우편집중국,0211001-080,강릉집센터왕복1-3,591,110,866,0,315
2019-10-24,충청청,대전교환센터,제주우편집중국,0001050-019,센터제주집왕2-1,234,180,793,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0001050-039,센터제주집왕2-3,234,180,683,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0001050-049,센터제주집왕2-4,234,110,760,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0001050-059,센터제주집왕2-5,234,110,745,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0001050-069,센터제주집왕2-6,234,110,1858,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0001050-079,센터제주집왕2-7,234,180,1651,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0521003-090,제주집센터복1-1,234,110,1247,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0521003-100,제주집센터복1-2,234,110,784,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0521005-300,제주집센터왕복1-1,468,180,918,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0521005-310,제주집센터왕복1-2,468,180,1749,0,12
2019-10-24,충청청,대전교환센터,제주우편집중국,0521005-320,제주집센터왕복1-3,468,180,859,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0521005-330,제주집센터왕복1-4,468,180,1087,0,0
2019-10-24,충청청,대전교환센터,제주우편집중국,0521005-340,제주집센터왕복1-5,468,180,1063,0,0
2019-10-24,전남청,광주우편집중국,동서울우편집중국,0502130-019,광주집동집왕2-1,286,180,1493,0,0
2019-10-24,전남청,광주우편집중국,동서울우편집중국,0502130-070,광주집동집왕2-2,286,110,951,0,0
2019-10-24,전남청,광주우편집중국,동서울우편집중국,0502130-080,광주집동집왕2-1,286,110,1023,676,1216
2019-10-24,전남청,광주우편집중국,동서울물류센터,0502133-040,광주집동서울물왕2-1,286,180,839,0,0
2019-10-24,전남청,광주우편집중국,서서울물류센터,0502139-060,광주집서서울물왕2-1,291,110,1095,0,0
2019-10-24,전남청,광주우편집중국,서서울물류센터,0502152-019,광주집서서울물부평물왕2-1,307,180,472,0,0
2019-10-24,전남청,광주우편집중국,수원우편집중국,0502078-010,광주집수원집왕2-1,253,110,894,0,0
2019-10-24,전남청,광주우편집중국,수원우편집중국,0502078-019,광주집수원집왕2-1,253,180,1521,0,0
2019-10-24,전남청,광주우편집중국,의정부우편집중국,0502092-019,광주집의정부집왕2-1,311,80,907,0,0
2019-10-24,전남청,광주우편집중국,의정부우편집중국,0502092-020,광주집의정부집왕2-1,311,250,943,0,326
2019-10-24,전남청,광주우편집중국,성남우편집중국,0502077-010,광주집성남집왕2-1,262,110,919,0,0
2019-10-24,전남청,광주우편집중국,성남우편집중국,0502077-019,광주집성남집왕2-1,262,180,1320,0,0
2019-10-24,전남청,광주우편집중국,고양우편집중국,0502075-030,광주집고양집왕2-1,307,250,1533,159,268
2019-10-24,전남청,광주우편집중국,고양우편집중국,0502174-019,광주집안양물고양집왕2-1,316,180,379,0,0
2019-10-24,전남청,광주우편집중국,안양우편물류센터,0502141-019,광주집안양물왕2-1,271,250,1503,0,0
2019-10-24,전남청,광주우편집중국,안양우편물류센터,0502141-040,광주집안양물왕2-1,271,110,944,0,0
2019-10-24,전남청,광주우편집중국,안양우편물류센터,0502174-019,광주집안양물고양집왕2-1,316,180,799,0,0
2019-10-24,전남청,광주우편집중국,부평물류센터,0502144-019,광주집부평물왕2-1,310,180,1339,0,0
2019-10-24,전남청,광주우편집중국,부평물류센터,0502144-030,광주집부평물왕2-1,310,110,1292,0,0
2019-10-24,전남청,광주우편집중국,부평물류센터,0502144-050,광주집부평물왕2-1,310,110,1074,0,0
2019-10-24,전남청,광주우편집중국,부평물류센터,0502152-019,광주집서서울물부평물왕2-1,307,180,143,0,0
2019-10-24,전남청,광주우편집중국,부산우편집중국,0502086-010,광주집부산집왕2-1,243,180,779,113,278
2019-10-24,전남청,광주우편집중국,부산우편집중국,0502086-019,광주집부산집왕2-1,243,180,1019,0,0
2019-10-24,전남청,광주우편집중국,창원우편집중국,0502089-019,광주집창원집왕2-1,212,80,527,0,0
2019-10-24,전남청,광주우편집중국,울산우편집중국,0502117-019,광주집울산집왕2-1,308,180,831,0,0
2019-10-24,전남청,광주우편집중국,대전우편집중국,0502162-040,광주집대전집왕복2-1,285,110,830,0,0
2019-10-24,전남청,광주우편집중국,청주우편집중국,0502081-019,광주집청주집왕2-1,193,180,670,0,0
2019-10-24,전남청,광주우편집중국,천안우편집중국,0502082-019,광주집천안집왕2-1,202,180,1142,0,0
2019-10-24,전남청,광주우편집중국,대전교환센터,0501001-170,광주집센터왕복1-1,285,180,772,0,0
2019-10-24,전남청,광주우편집중국,대전교환센터,0501001-180,광주집센터왕복1-2,285,110,472,0,0
2019-10-24,전남청,광주우편집중국,대전교환센터,0501001-290,광주집센터왕복1-3,285,110,316,0,0
2019-10-24,전남청,광주우편집중국,대전교환센터,0501001-300,광주집센터왕복1-4,285,110,1044,0,0
2019-10-24,전남청,광주우편집중국,대전교환센터,0501001-400,광주집센터왕복1-5,285,110,676,0,0
2019-10-24,전남청,광주우편집중국,대전교환센터,0501001-410,광주집센터왕복1-6,285,110,429,0,4317
2019-10-24,전남청,광주우편집중국,대전교환센터,0501004-019,광주집센터왕1-1,142,250,1902,0,0
2019-10-24,전남청,광주우편집중국,영암우편집중국,0543002-019,영암집광주집왕복1-1,164,80,655,0,0
2019-10-24,전남청,광주우편집중국,영암우편집중국,0543002-050,영암집광주집왕복2-1,164,180,713,0,1627
2019-10-24,전남청,광주우편집중국,순천집중과,0503011-019,광주집순천집왕2-1,90,50,585,0,0
2019-10-24,전남청,광주우편집중국,순천집중과,0533018-060,순천집광주집왕복2-1,180,110,724,0,1266
2019-10-24,전남청,광주우편집중국,대구우편집중국,0502155-019,광주집대구집왕2-1,210,110,712,0,0
2019-10-24,전남청,광주우편집중국,대구우편집중국,0502155-040,광주집대구집왕2-1,210,180,1371,121,205
2019-10-24,전남청,광주우편집중국,전주우편집중국,0502090-019,광주집전주집왕2-1,103,80,718,0,0
2019-10-24,전남청,광주우편집중국,전주우편집중국,0502138-040,광주집전주집왕복2-1,207,80,474,397,583
2019-10-24,전남청,광주우편집중국,원주우편집중국,0502083-019,광주집원주집왕2-1,312,180,427,0,0
2019-10-24,전남청,영암우편집중국,동서울우편집중국,0542057-060,영암집동서울물동집왕2-1,348,110,954,0,0
2019-10-24,전남청,영암우편집중국,서서울물류센터,0542088-010,영암집서서울물고양집왕2-1,370,180,430,0,0
2019-10-24,전남청,영암우편집중국,수원우편집중국,0542064-030,영암집수원집성남집왕2-1,328,180,512,0,0
2019-10-24,전남청,영암우편집중국,의정부우편집중국,0542018-010,영암집의정부집왕2-1,376,80,598,0,0
2019-10-24,전남청,영암우편집중국,성남우편집중국,0542064-030,영암집수원집성남집왕2-1,328,180,631,0,0
2019-10-24,전남청,영암우편집중국,고양우편집중국,0542088-010,영암집서서울물고양집왕2-1,370,180,611,0,0
2019-10-24,전남청,영암우편집중국,안양우편물류센터,0542090-010,영암집안양물왕2-1,332,180,1080,0,0
2019-10-24,전남청,영암우편집중국,부평물류센터,0542093-010,영암집부평물왕2-1,364,180,1077,0,0
2019-10-24,전남청,영암우편집중국,부산우편집중국,0542104-020,영암집창원집부산집왕2-1,280,180,907,0,0
2019-10-24,전남청,영암우편집중국,창원우편집중국,0542104-020,영암집창원집부산집왕2-1,280,180,307,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-019,영암집센터왕복2-1,422,180,542,0,2200
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-029,영암집센터왕복2-2,422,180,523,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-039,영암집센터왕복2-3,422,180,216,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-310,영암집센터왕복1-3,422,110,1165,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-351,영암집센터왕복1-4,422,110,505,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-361,영암집센터왕복1-5,422,110,821,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-370,영암집센터왕복1-1,422,110,501,0,0
2019-10-24,전남청,영암우편집중국,대전교환센터,0541001-380,영암집센터왕복1-2,422,110,1144,0,0
2019-10-24,전남청,영암우편집중국,광주우편집중국,0543002-019,영암집광주집왕복1-1,164,80,257,0,0
2019-10-24,전남청,영암우편집중국,광주우편집중국,0543002-050,영암집광주집왕복2-1,164,180,747,0,992
2019-10-24,전남청,영암우편집중국,순천집중과,0543010-010,영암집순천집왕복2-1,232,80,364,64,102
2019-10-24,전남청,순천집중과,동서울우편집중국,0532688-020,순천집동집동서울물왕2-1,319,180,637,0,0
2019-10-24,전남청,순천집중과,동서울물류센터,0532688-020,순천집동집동서울물왕2-1,319,180,256,0,0
2019-10-24,전남청,순천집중과,수원우편집중국,0532773-019,순천집수원집의정부집왕2-1,346,180,357,0,0
2019-10-24,전남청,순천집중과,의정부우편집중국,0532773-019,순천집수원집의정부집왕2-1,346,180,468,0,0
2019-10-24,전남청,순천집중과,성남우편집중국,0532676-030,순천집성남집안양물왕2-1,314,180,271,0,0
2019-10-24,전남청,순천집중과,고양우편집중국,0532808-010,순천집부평물고양집왕2-1,353,180,320,0,0
2019-10-24,전남청,순천집중과,안양우편물류센터,0532676-030,순천집성남집안양물왕2-1,314,180,565,0,0
2019-10-24,전남청,순천집중과,부평물류센터,0532808-010,순천집부평물고양집왕2-1,353,180,566,0,0
2019-10-24,전남청,순천집중과,부산우편집중국,0532674-070,순천집창원집부산집왕2-1,166,110,665,49,190
2019-10-24,전남청,순천집중과,창원우편집중국,0532674-070,순천집창원집부산집왕2-1,166,110,262,19,49
2019-10-24,전남청,순천집중과,대전교환센터,0531015-019,순천집센터왕복1-1,350,180,1138,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531015-029,순천집센터왕복1-2,350,180,275,0,2585
2019-10-24,전남청,순천집중과,대전교환센터,0531015-230,순천집센터왕복1-3,350,180,820,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531015-260,순천집센터왕복1-4,350,180,874,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531015-270,순천집센터왕복1-1,350,180,685,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531015-280,순천집센터왕복1-2,350,110,746,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531017-019,순천집센터왕1-1,175,180,1187,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531017-029,순천집센터왕1-2,175,80,576,0,0
2019-10-24,전남청,순천집중과,대전교환센터,0531017-039,순천집센터왕1-3,175,110,395,0,0
2019-10-24,전남청,순천집중과,광주우편집중국,0533018-060,순천집광주집왕복2-1,180,110,707,0,896
2019-10-24,전남청,순천집중과,영암우편집중국,0543010-010,영암집순천집왕복2-1,232,80,252,0,245
2019-10-24,경북청,대구우편집중국,동서울우편집중국,0702006-019,대구집동집왕2-1,273,180,1735,1036,1772
2019-10-24,경북청,대구우편집중국,동서울우편집중국,0702006-080,대구집동집왕2-1,273,110,1053,0,0
2019-10-24,경북청,대구우편집중국,동서울우편집중국,0702006-090,대구집동집왕1-1,273,180,2315,0,23
2019-10-24,경북청,대구우편집중국,동서울물류센터,0702073-020,대구집동서울물왕2-1,273,180,2085,0,0
2019-10-24,경북청,대구우편집중국,서서울물류센터,0702074-020,대구집서서울물왕2-1,295,80,1222,0,0
2019-10-24,경북청,대구우편집중국,서서울물류센터,0702079-019,대구집안양물서서울물왕2-1,297,110,741,0,0
2019-10-24,경북청,대구우편집중국,부천우편집중국,0704832-010,대구집동대구동대구역배집1-1,13,50,0,0,2
2019-10-24,경북청,대구우편집중국,수원우편집중국,0702045-040,대구집수원집왕2-1,258,180,2153,0,0
2019-10-24,경북청,대구우편집중국,수원우편집중국,0702077-019,대구집수원집성남집왕2-1,267,180,882,0,612
2019-10-24,경북청,대구우편집중국,의정부우편집중국,0702011-060,대구집의정부집왕1-1,293,110,1616,0,0
2019-10-24,경북청,대구우편집중국,의정부우편집중국,0702011-071,대구집의정부집왕2-1,293,80,1608,0,480
2019-10-24,경북청,대구우편집중국,성남우편집중국,0702046-040,대구집성남집왕2-1,263,180,1863,0,0
2019-10-24,경북청,대구우편집중국,성남우편집중국,0702077-019,대구집수원집성남집왕2-1,267,180,1211,0,490
2019-10-24,경북청,대구우편집중국,고양우편집중국,0702009-040,대구집고양집왕1-1,316,180,1869,0,626
2019-10-24,경북청,대구우편집중국,안양우편물류센터,0702075-020,대구집안양물왕2-2,271,180,3137,0,0
2019-10-24,경북청,대구우편집중국,안양우편물류센터,0702075-030,대구집안양물왕2-1,271,80,1026,0,0
2019-10-24,경북청,대구우편집중국,안양우편물류센터,0702079-019,대구집안양물서서울물왕2-1,297,110,939,0,0
2019-10-24,경북청,대구우편집중국,부평물류센터,0702054-040,대구집부평물왕1-1,301,180,2974,0,0
2019-10-24,경북청,대구우편집중국,부평물류센터,0702054-050,대구집부평물왕2-1,301,180,2697,0,0
2019-10-24,경북청,대구우편집중국,부산우편집중국,0602001-019,부산집대구집왕복3-1,198,110,981,0,1246
2019-10-24,경북청,대구우편집중국,부산우편집중국,0602001-080,부산집대구집왕복1-1,198,110,2134,0,0
2019-10-24,경북청,대구우편집중국,부산우편집중국,0702068-020,대구집부산집왕복1-1,198,110,1204,0,0
2019-10-24,경북청,대구우편집중국,창원우편집중국,0612030-010,창원집대구집왕복1-1,209,80,768,0,533
2019-10-24,경북청,대구우편집중국,진주우편집중국,0622059-020,진주집대구집왕복2-1,224,80,878,0,287
2019-10-24,경북청,대구우편집중국,울산우편집중국,0632035-020,울산집대구집왕복1-1,209,80,867,0,566
2019-10-24,경북청,대구우편집중국,울산우편집중국,0702052-040,대구집울산집왕복2-1,204,80,1195,0,0
2019-10-24,경북청,대구우편집중국,대전우편집중국,0702001-030,대구집대전집왕복2-1,330,110,1637,0,760
2019-10-24,경북청,대구우편집중국,청주우편집중국,0702059-019,대구집청주집왕2-1,164,110,1848,0,426
2019-10-24,경북청,대구우편집중국,천안우편집중국,0702033-040,대구집청주집천안집왕2-1,208,110,1236,0,331
2019-10-24,경북청,대구우편집중국,대전교환센터,0701001-120,대구집센터왕복1-2,330,110,1049,0,0
2019-10-24,경북청,대구우편집중국,대전교환센터,0701001-160,대구집센터왕복1-3,330,180,2417,0,0
2019-10-24,경북청,대구우편집중국,대전교환센터,0701001-170,대구집센터왕복1-1,330,110,790,0,26
2019-10-24,경북청,대구우편집중국,대전교환센터,0701001-240,대구집센터왕복2-2,330,80,2031,0,2016
2019-10-24,경북청,대구우편집중국,대전교환센터,0701001-280,대구집센터왕복2-1,330,110,2268,0,887
2019-10-24,경북청,대구우편집중국,대전교환센터,0701001-291,대구집센터왕복2-3,330,80,1680,0,198
2019-10-24,경북청,대구우편집중국,광주우편집중국,0702019-050,대구집광주집왕2-1,214,110,1858,0,351
2019-10-24,경북청,대구우편집중국,안동우편집중국,0713001-050,안동집대구집왕복2-1,191,110,733,0,1275
2019-10-24,경북청,대구우편집중국,포항우편집중국,0733001-060,포항집대구집왕복2-1,152,80,789,0,0
2019-10-24,경북청,대구우편집중국,포항우편집중국,0733001-081,포항집대구집왕복2-2,152,80,576,0,1602
2019-10-24,경북청,대구우편집중국,전주우편집중국,0512098-010,전주집대구집왕복2-1,403,80,1460,0,0
2019-10-24,경북청,대구우편집중국,원주우편집중국,0702051-030,대구집원주집왕복2-1,428,80,1169,0,253
2019-10-24,경북청,안동우편집중국,동서울우편집중국,0712061-030,안동집동서울집왕2-1,239,80,674,0,0
2019-10-24,경북청,안동우편집중국,동서울물류센터,0712082-019,안동집동물서물류왕2-1,255,80,327,0,0
2019-10-24,경북청,안동우편집중국,서서울물류센터,0712082-019,안동집동물서물류왕2-1,255,80,247,0,0
2019-10-24,경북청,안동우편집중국,수원우편집중국,0712081-019,안동집수원성남집왕2-1,228,80,226,0,0
2019-10-24,경북청,안동우편집중국,의정부우편집중국,0712064-020,안동집의정부집고양집왕1-1,296,110,367,0,0
2019-10-24,경북청,안동우편집중국,성남우편집중국,0712081-019,안동집수원성남집왕2-1,228,80,331,0,0
2019-10-24,경북청,안동우편집중국,고양우편집중국,0712064-020,안동집의정부집고양집왕1-1,296,110,364,0,0
2019-10-24,경북청,안동우편집중국,안양우편물류센터,0712062-020,안동집안양물왕1-1,237,110,728,0,0
2019-10-24,경북청,안동우편집중국,부평물류센터,0712074-030,안동집부평물왕2-1,256,80,645,0,0
2019-10-24,경북청,안동우편집중국,부산우편집중국,0712001-050,안동집부산집왕복2-1,394,50,400,0,0
2019-10-24,경북청,안동우편집중국,부산우편집중국,0712078-019,안동집울산부산집왕2-1,243,110,337,0,0
2019-10-24,경북청,안동우편집중국,울산우편집중국,0712078-019,안동집울산부산집왕2-1,243,110,327,0,0
2019-10-24,경북청,안동우편집중국,대전교환센터,0711001-200,안동집센터왕복1-1,371,110,349,0,0
2019-10-24,경북청,안동우편집중국,대전교환센터,0711001-210,안동집센터왕복1-2,371,110,641,0,0
2019-10-24,경북청,안동우편집중국,대전교환센터,0711001-230,안동집센터왕복1-4,371,110,607,0,714
2019-10-24,경북청,안동우편집중국,대전교환센터,0711001-240,안동집센터왕복1-5,371,80,612,0,0
2019-10-24,경북청,안동우편집중국,대전교환센터,0711001-251,안동집센터왕복1-3,371,110,427,0,1663
2019-10-24,경북청,안동우편집중국,대전교환센터,0711007-019,안동집교환왕1-1,186,110,690,0,0
2019-10-24,경북청,안동우편집중국,대구우편집중국,0713001-050,안동집대구집왕복2-1,191,110,578,0,795
2019-10-24,경북청,안동우편집중국,대구우편집중국,0713004-019,안동집대구집왕2-1,96,50,326,0,0
2019-10-24,경북청,안동우편집중국,포항우편집중국,0713006-040,안동집포항집왕복2-1,234,45,249,0,209
2019-10-24,경북청,포항우편집중국,동서울우편집중국,0732092-019,포항집동집왕2-1,318,110,1030,0,0
2019-10-24,경북청,포항우편집중국,동서울물류센터,0732099-019,포항집동서울물의정부집왕2-1,356,180,357,0,0
2019-10-24,경북청,포항우편집중국,서서울물류센터,0732101-019,포항집서서울물고양집왕2-1,357,110,377,0,0
2019-10-24,경북청,포항우편집중국,수원우편집중국,0732063-019,포항집수원집왕2-1,296,80,599,0,163
2019-10-24,경북청,포항우편집중국,의정부우편집중국,0732099-019,포항집동서울물의정부집왕2-1,356,180,535,0,0
2019-10-24,경북청,포항우편집중국,성남우편집중국,0732064-019,포항집성남집왕2-1,304,80,671,0,133
2019-10-24,경북청,포항우편집중국,고양우편집중국,0732101-019,포항집서서울물고양집왕2-1,357,110,513,0,0
2019-10-24,경북청,포항우편집중국,안양우편물류센터,0732082-019,포항집안양물왕2-1,312,110,831,0,0
2019-10-24,경북청,포항우편집중국,부평물류센터,0732087-019,포항집부평물왕2-1,343,110,843,0,0
2019-10-24,경북청,포항우편집중국,부산우편집중국,0602035-019,부산집포항집왕복3-1,218,110,862,0,438
2019-10-24,경북청,포항우편집중국,울산우편집중국,0632033-010,울산집포항집왕복1-1,128,50,456,0,351
2019-10-24,경북청,포항우편집중국,청주우편집중국,0732117-019,포항집청주집천안집왕2-1,257,80,415,0,158
2019-10-24,경북청,포항우편집중국,천안우편집중국,0732117-019,포항집청주집천안집왕2-1,257,80,522,0,90
2019-10-24,경북청,포항우편집중국,대전교환센터,0731001-140,포항집센터왕복1-2,475,110,714,0,0
2019-10-24,경북청,포항우편집중국,대전교환센터,0731001-190,포항집센터왕복1-1,475,110,483,0,0
2019-10-24,경북청,포항우편집중국,대전교환센터,0731001-210,포항집센터왕복2-1,475,80,764,0,0
2019-10-24,경북청,포항우편집중국,대전교환센터,0731001-220,포항집센터왕복2-2,475,80,665,0,0
2019-10-24,경북청,포항우편집중국,대전교환센터,0731001-250,포항집센터왕복1-4,475,110,775,0,0
2019-10-24,경북청,포항우편집중국,대전교환센터,0731001-260,포항집센터왕복1-3,475,110,393,44,2493
2019-10-24,경북청,포항우편집중국,대구우편집중국,0733001-060,포항집대구집왕복2-1,152,80,676,0,0
2019-10-24,경북청,포항우편집중국,대구우편집중국,0733001-081,포항집대구집왕복2-2,152,80,534,0,1154
2019-10-24,경북청,포항우편집중국,안동우편집중국,0713006-040,안동집포항집왕복2-1,234,45,208,0,344
2019-10-24,전북청,전주우편집중국,동서울우편집중국,0512002-019,전주집동집왕2-1,189,180,1004,1616,0
2019-10-24,전북청,전주우편집중국,동서울우편집중국,0512002-071,전주집동집왕2-2,189,180,1357,0,0
2019-10-24,전북청,전주우편집중국,동서울우편집중국,0512117-020,전주집동집의정부집왕2-1,216,180,517,0,0
2019-10-24,전북청,전주우편집중국,동서울물류센터,0512047-019,전주집동서울물왕2-1,189,180,1186,0,0
2019-10-24,전북청,전주우편집중국,서서울물류센터,0512123-010,전주집서서울물고양집왕2-1,221,180,659,0,0
2019-10-24,전북청,전주우편집중국,서서울물류센터,0512123-019,전주집서서울물고양집왕2-1,221,180,512,0,0
2019-10-24,전북청,전주우편집중국,수원우편집중국,0512014-031,전주집수원집왕2-1,158,110,1351,0,0
2019-10-24,전북청,전주우편집중국,의정부우편집중국,0512006-019,전주집의정부집왕2-1,218,180,1258,0,0
2019-10-24,전북청,전주우편집중국,의정부우편집중국,0512117-020,전주집동집의정부집왕2-1,216,180,515,0,0
2019-10-24,전북청,전주우편집중국,성남우편집중국,0512008-031,전주집성남집왕2-1,164,110,1211,0,0
2019-10-24,전북청,전주우편집중국,성남우편집중국,0512159-019,전주집수원집성남집왕2-1,169,180,336,0,276
2019-10-24,전북청,전주우편집중국,고양우편집중국,0512123-010,전주집서서울물고양집왕2-1,221,180,852,0,0
2019-10-24,전북청,전주우편집중국,고양우편집중국,0512123-019,전주집서서울물고양집왕2-1,221,180,464,0,0
2019-10-24,전북청,전주우편집중국,안양우편물류센터,0512103-061,전주집안양물왕2-1,178,110,922,0,0
2019-10-24,전북청,전주우편집중국,안양우편물류센터,0512103-071,전주집안양물왕2-2,178,180,1674,0,0
2019-10-24,전북청,전주우편집중국,부평물류센터,0512107-020,전주집부평물왕2-2,209,110,1198,0,0
2019-10-24,전북청,전주우편집중국,부평물류센터,0512107-030,전주집부평물왕2-1,209,180,1329,0,0
2019-10-24,전북청,전주우편집중국,부산우편집중국,0512010-019,전주집부산집왕2-1,254,180,1193,0,0
2019-10-24,전북청,전주우편집중국,부산우편집중국,0512169-020,전주집창원집부산집왕2-1,254,180,802,0,0
2019-10-24,전북청,전주우편집중국,창원우편집중국,0512169-020,전주집창원집부산집왕2-1,254,180,613,0,124
2019-10-24,전북청,전주우편집중국,울산우편집중국,0512238-020,전주집포항집울산집왕2-1,340,180,801,0,0
2019-10-24,전북청,전주우편집중국,대전우편집중국,0512048-010,전주집대전집왕복1-1,90,80,837,0,0
2019-10-24,전북청,전주우편집중국,청주우편집중국,0512130-031,전주집청주집천안집왕2-1,146,180,733,0,0
2019-10-24,전북청,전주우편집중국,천안우편집중국,0512130-031,전주집청주집천안집왕2-1,146,180,707,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-019,전주집센터왕복1-1,90,180,949,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-210,전주집센터왕복1-4,90,180,1057,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-220,전주집센터왕복1-5,90,180,802,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-240,전주집센터왕복1-7,90,110,665,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-260,전주집센터왕복1-1,90,180,1145,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-270,전주집센터왕복1-2,90,180,1386,0,0
2019-10-24,전북청,전주우편집중국,대전교환센터,0511001-280,전주집센터왕복1-3,90,110,206,0,4798
2019-10-24,전북청,전주우편집중국,광주우편집중국,0502138-040,광주집전주집왕복2-1,207,80,778,671,0
2019-10-24,전북청,전주우편집중국,대구우편집중국,0512098-010,전주집대구집왕복2-1,403,80,922,0,0
2019-10-24,전북청,전주우편집중국,포항우편집중국,0512238-020,전주집포항집울산집왕2-1,340,180,373,0,0
2019-10-24,강원청,원주우편집중국,동서울우편집중국,0112010-060,동집원주집왕복1-1,201,110,260,1152,929
2019-10-24,강원청,원주우편집중국,동서울우편집중국,0202063-020,원주집동서울안양물왕1-1,137,110,315,0,0
2019-10-24,강원청,원주우편집중국,동서울물류센터,0122022-040,동서울물원주집왕복1-1,200,110,1035,0,0
2019-10-24,강원청,원주우편집중국,서서울물류센터,0132013-030,서서울물원주집왕복1-1,263,110,437,0,0
2019-10-24,강원청,원주우편집중국,수원우편집중국,0402001-020,수원집원주집왕복2-1,196,80,540,5047,391
2019-10-24,강원청,원주우편집중국,의정부우편집중국,0202062-020,원주집의정부집고양집왕1-1,157,80,307,0,0
2019-10-24,강원청,원주우편집중국,의정부우편집중국,0422023-040,의정부집원주집왕복2-1,238,110,466,5585,382
2019-10-24,강원청,원주우편집중국,성남우편집중국,0202135-019,원주집성남집왕1-1,90,50,343,0,0
2019-10-24,강원청,원주우편집중국,성남우편집중국,0442023-040,성남집원주집왕복2-1,188,80,521,328,314
2019-10-24,강원청,원주우편집중국,고양우편집중국,0202062-020,원주집의정부집고양집왕1-1,157,80,228,0,0
2019-10-24,강원청,원주우편집중국,고양우편집중국,0432037-030,고양집원주집왕복2-1,279,180,375,235,326
