연월,항만,구분,입항_선박수,입항_총톤수,출항_선박수,출항_총톤수
202008,목포,외국선,40,1417056,34,1375980
202008,목포,연안선,556,1194936,547,1044943
202008,보령,국적선,2,151332,3,178043
202008,보령,외국선,17,1269575,16,1271404
202008,보령,연안선,16,16815,15,12798
202008,부산,국적선,485,4275558,482,4200763
202008,부산,외국선,1502,50630836,1504,50317690
202008,부산,연안선,1527,1673196,1555,1702501
202008,삼척,국적선,0,0,0,0
202008,삼척,외국선,0,0,0,0
202008,삼척,연안선,78,322802,75,307766
202008,삼천포,국적선,4,140311,3,96355
202008,삼천포,외국선,4,165350,4,161591
202008,삼천포,연안선,40,43873,46,55529
202008,서귀포,국적선,0,0,0,0
202008,서귀포,외국선,0,0,0,0
202008,서귀포,연안선,139,67372,139,69992
202008,속초,국적선,0,0,0,0
202008,속초,외국선,8,4917,7,4725
202008,속초,연안선,16,40825,16,40825
202008,여수,국적선,23,134531,24,134012
202008,여수,외국선,231,8405868,235,8811864
202008,여수,연안선,402,194529,402,200502
202008,옥계,국적선,2,2760,1,1380
202008,옥계,외국선,6,133093,6,104113
202008,옥계,연안선,115,312360,112,307111
202008,옥포,국적선,3,47234,3,47234
202008,옥포,외국선,5,11566,7,506886
202008,옥포,연안선,140,154490,140,152870
202008,완도,국적선,0,0,0,0
202008,완도,외국선,1,493,1,493
202008,완도,연안선,48,60576,47,59391
202008,울산,국적선,260,1583860,246,1631502
202008,울산,외국선,679,13737323,699,14403289
202008,울산,연안선,908,1235135,934,1410846
202008,인천,국적선,74,1443612,77,1418965
202008,인천,외국선,538,11536572,531,11665242
202008,인천,연안선,555,1430085,553,1370210
202008,장항,국적선,0,0,0,0
202008,장항,외국선,3,7291,5,11712
202008,장항,연안선,37,34497,34,32889
202008,제주,국적선,2,13696,2,13696
202008,제주,외국선,4,256410,4,256410
202008,제주,연안선,491,3437065,494,3444501
202008,진해,국적선,2,3684,3,5867
202008,진해,외국선,14,190417,18,310575
202008,진해,연안선,107,203803,106,203714
202008,태안,국적선,0,0,1,43956
202008,태안,외국선,12,597404,11,594567
202008,태안,연안선,17,9209,16,8092
202008,통영,국적선,16,3291,16,3291
202008,통영,외국선,40,19150,40,19150
202008,통영,연안선,44,12404,43,12231
202008,평택.당진,국적선,51,655619,49,645835
202008,평택.당진,외국선,339,8603652,331,8401572
202008,평택.당진,연안선,291,656986,293,673594
202008,포항,국적선,74,508892,74,503067
202008,포항,외국선,147,3778301,146,3894087
202008,포항,연안선,291,651303,280,629424
202008,하동,국적선,1,75752,1,75752
202008,하동,외국선,3,212478,5,460511
202008,하동,연안선,14,11081,14,11081
202008,호산,국적선,1,25074,1,25074
202008,호산,외국선,10,617614,10,636923
202008,호산,연안선,9,9418,9,9418
202009,경인,국적선,0,0,0,0
202009,경인,외국선,5,26250,5,26250
202009,경인,연안선,10,17800,9,13306
202009,고현,국적선,20,141918,19,136612
202009,고현,외국선,1,1433,3,263831
202009,고현,연안선,119,143193,123,147450
202009,광양,국적선,252,2060400,269,2062857
202009,광양,외국선,677,22199248,686,22086968
202009,광양,연안선,938,2423059,923,2403452
202009,군산,국적선,30,444724,31,447503
202009,군산,외국선,109,2619201,116,2645447
202009,군산,연안선,172,277359,159,259672
202009,기타,국적선,0,0,0,0
202009,기타,외국선,0,0,0,0
202009,기타,연안선,6,88232,110,624510
202009,대산,국적선,81,416876,83,425215
202009,대산,외국선,173,4878588,175,5120538
202009,대산,연안선,294,631145,299,633442
202009,동해.묵호,국적선,8,137763,6,127407
202009,동해.묵호,외국선,78,913826,73,759531
202009,동해.묵호,연안선,227,895830,229,913059
202009,마산,국적선,35,488915,34,462092
202009,마산,외국선,93,2774849,94,2775245
202009,마산,연안선,307,894282,313,1013562
202009,목포,국적선,9,216408,7,204811
202009,목포,외국선,54,2082840,62,2651690
202009,목포,연안선,578,1852248,571,1494686
202009,보령,국적선,2,151820,3,227084
202009,보령,외국선,18,1289132,17,1211932
202009,보령,연안선,21,13516,22,17533
202009,부산,국적선,442,3868174,448,3761070
202009,부산,외국선,1294,44280239,1342,44382476
202009,부산,연안선,1522,1646008,1482,1568455
202009,삼척,국적선,0,0,0,0
202009,삼척,외국선,0,0,0,0
202009,삼척,연안선,68,307657,70,325358
202009,삼천포,국적선,2,69344,3,113300
202009,삼천포,외국선,6,198237,7,242226
202009,삼천포,연안선,32,28296,28,19020
202009,서귀포,국적선,0,0,0,0
202009,서귀포,외국선,0,0,0,0
202009,서귀포,연안선,113,79520,113,78191
202009,속초,국적선,0,0,0,0
202009,속초,외국선,4,1981,5,2173
202009,속초,연안선,15,39867,14,37662
202009,여수,국적선,29,561736,29,564122
202009,여수,외국선,290,14032941,288,14011336
202009,여수,연안선,442,190117,441,188182
202009,옥계,국적선,3,27309,4,28689
202009,옥계,외국선,6,126235,7,159279
202009,옥계,연안선,95,281513,93,268739
202009,옥포,국적선,3,48132,3,48132
202009,옥포,외국선,0,0,3,232155
202009,옥포,연안선,170,240616,162,222394
202009,완도,국적선,0,0,0,0
202009,완도,외국선,0,0,0,0
202009,완도,연안선,43,25883,43,26945
202009,울산,국적선,241,1577252,225,1455217
202009,울산,외국선,627,13418515,631,13651160
202009,울산,연안선,884,1324447,886,1207665
202009,인천,국적선,70,1056571,79,1170764
202009,인천,외국선,554,12297791,567,12411844
202009,인천,연안선,739,1989305,712,1932917
202009,장항,국적선,0,0,0,0
202009,장항,외국선,7,25154,7,25154
202009,장항,연안선,17,23426,19,26876
202009,제주,국적선,2,320494,2,320494
202009,제주,외국선,6,270788,6,270788
202009,제주,연안선,444,3254729,438,3228358
202009,진해,국적선,0,0,0,0
202009,진해,외국선,20,251974,17,151275
202009,진해,연안선,95,155111,90,140875
202009,태안,국적선,1,43956,1,43956
202009,태안,외국선,10,572603,11,591847
202009,태안,연안선,14,11584,15,12701
202009,통영,국적선,21,6320,20,6243
202009,통영,외국선,34,20854,31,14787
202009,통영,연안선,41,9932,40,10197
202009,평택.당진,국적선,61,998494,54,881751
202009,평택.당진,외국선,359,9890564,375,10394368
202009,평택.당진,연안선,333,690730,339,751238
202009,포항,국적선,67,510668,66,447483
202009,포항,외국선,167,3147091,155,2916347
202009,포항,연안선,255,631258,249,597842
202009,하동,국적선,1,32987,1,32987
202009,하동,외국선,6,479649,5,323539
202009,하동,연안선,18,17933,20,20309
202009,호산,국적선,1,95381,1,95381
202009,호산,외국선,8,504215,9,531539
202009,호산,연안선,5,3799,5,3799
202010,경인,국적선,0,0,0,0
202010,경인,외국선,3,15750,3,15750
202010,경인,연안선,11,14673,13,19865
202010,고현,국적선,21,196902,22,191265
202010,고현,외국선,1,1492,2,31579
202010,고현,연안선,123,108164,119,106257
202010,광양,국적선,269,1981747,274,2033027
202010,광양,외국선,646,19762032,646,19619656
202010,광양,연안선,919,2631214,932,2694003
202010,군산,국적선,30,378072,32,389681
202010,군산,외국선,100,2222053,97,2102914
202010,군산,연안선,158,279721,162,288085
202010,기타,국적선,0,0,0,0
202010,기타,외국선,0,0,0,0
202010,기타,연안선,154,258465,6,170155
202010,대산,국적선,82,632206,80,614853
202010,대산,외국선,149,4638792,146,4277221
202010,대산,연안선,323,674554,322,693392
202010,동해.묵호,국적선,11,167196,9,187368
202010,동해.묵호,외국선,83,833084,87,918296
202010,동해.묵호,연안선,252,1093663,268,1122826
202010,마산,국적선,35,752044,36,662287
202010,마산,외국선,103,3371627,98,3250979
202010,마산,연안선,280,974023,296,1014500
202010,목포,국적선,6,76092,10,106634
202010,목포,외국선,46,1663464,43,1684303
202010,목포,연안선,542,1031195,554,941815
202010,보령,국적선,1,75264,1,75264
202010,보령,외국선,15,1214866,16,1233773
202010,보령,연안선,21,12918,19,10909
202010,부산,국적선,476,4644372,474,4480023
202010,부산,외국선,1450,48838629,1405,47675764
202010,부산,연안선,1622,1742708,1668,1737869
202010,삼척,국적선,0,0,0,0
202010,삼척,외국선,0,0,0,0
202010,삼척,연안선,115,487516,114,471372
202010,삼천포,국적선,0,0,0,0
202010,삼천포,외국선,6,325935,5,234769
202010,삼천포,연안선,41,38265,40,29964
202010,서귀포,국적선,0,0,0,0
202010,서귀포,외국선,0,0,0,0
202010,서귀포,연안선,104,76831,105,78206
202010,속초,국적선,0,0,0,0
202010,속초,외국선,7,3381,6,3189
202010,속초,연안선,32,89752,32,91961
202010,여수,국적선,20,491799,20,478708
202010,여수,외국선,256,10577290,251,10079782
202010,여수,연안선,392,188740,393,184738
202010,옥계,국적선,3,4140,2,2760
202010,옥계,외국선,5,98787,5,98787
202010,옥계,연안선,115,360239,116,360941
202010,옥포,국적선,2,45778,2,45778
202010,옥포,외국선,3,4479,4,118301
202010,옥포,연안선,151,192053,148,187203
202010,완도,국적선,0,0,0,0
202010,완도,외국선,1,499,1,499
202010,완도,연안선,55,40800,53,40160
202010,울산,국적선,260,1579682,263,1655303
202010,울산,외국선,661,14226688,671,15068642
202010,울산,연안선,1094,1399371,1105,1455737
202010,인천,국적선,78,1569551,83,1640869
202010,인천,외국선,564,12446118,556,12220015
202010,인천,연안선,742,2054489,765,2028368
202010,장항,국적선,0,0,0,0
202010,장항,외국선,9,25511,7,16966
202010,장항,연안선,22,38627,20,33684
202010,제주,국적선,3,159816,3,159816
202010,제주,외국선,4,352855,4,352855
202010,제주,연안선,475,4026372,473,3982535
202010,진해,국적선,1,2183,0,0
202010,진해,외국선,11,93443,12,110299
202010,진해,연안선,110,144175,118,162991
202010,태안,국적선,2,87912,1,43956
202010,태안,외국선,8,373671,10,481251
202010,태안,연안선,14,9711,14,9711
202010,통영,국적선,21,6755,24,3518
202010,통영,외국선,32,23031,34,26341
202010,통영,연안선,35,6479,33,6440
202010,평택.당진,국적선,59,975177,56,980291
202010,평택.당진,외국선,369,10485903,362,10209088
202010,평택.당진,연안선,337,772684,343,797617
202010,포항,국적선,76,589417,76,629879
202010,포항,외국선,178,3666753,181,3350636
202010,포항,연안선,289,643999,297,670097
202010,하동,국적선,1,87417,0,0
202010,하동,외국선,2,184482,4,371414
202010,하동,연안선,6,6127,6,6127
202010,호산,국적선,0,0,0,0
202010,호산,외국선,1,51255,0,0
202010,호산,연안선,4,3605,4,3605
202011,경인,국적선,0,0,0,0
202011,경인,외국선,4,21000,4,21000
202011,경인,연안선,14,19362,14,18345
202011,고현,국적선,18,127892,20,149685
202011,고현,외국선,1,1433,2,117069
202011,고현,연안선,141,116933,143,158440
202011,광양,국적선,279,2109196,282,2103401
202011,광양,외국선,672,22754956,676,23326045
202011,광양,연안선,997,2652412,990,2545059
202011,군산,국적선,30,386806,30,386806
202011,군산,외국선,112,2535053,108,2556445
202011,군산,연안선,154,307676,155,292679
202011,기타,국적선,0,0,0,0
202011,기타,외국선,0,0,0,0
202011,기타,연안선,37,275800,28,622186
202011,대산,국적선,72,452419,69,402515
202011,대산,외국선,145,4066045,144,4304835
202011,대산,연안선,333,670866,339,717994
202011,동해.묵호,국적선,11,198949,8,150457
202011,동해.묵호,외국선,77,808903,71,691788
202011,동해.묵호,연안선,218,1053575,219,1043612
202011,마산,국적선,42,670729,44,790615
202011,마산,외국선,105,2966778,108,3077257
202011,마산,연안선,299,1008375,295,992400
202011,목포,국적선,6,67511,7,71634
202011,목포,외국선,47,1739113,53,2137423
202011,목포,연안선,571,1588598,571,1253184
202011,보령,국적선,3,195776,3,195776
202011,보령,외국선,14,1208786,12,1082209
202011,보령,연안선,13,8318,14,8782
202011,부산,국적선,449,4029668,469,4023513
202011,부산,외국선,1385,47302219,1387,47578256
202011,부산,연안선,1783,1899632,1787,1903394
202011,삼척,국적선,0,0,0,0
202011,삼척,외국선,0,0,0,0
202011,삼척,연안선,104,453354,109,473446
202011,삼천포,국적선,0,0,0,0
202011,삼천포,외국선,3,167733,3,214828
202011,삼천포,연안선,44,29455,46,36723
202011,서귀포,국적선,0,0,0,0
202011,서귀포,외국선,0,0,0,0
202011,서귀포,연안선,109,96746,108,94405
202011,속초,국적선,0,0,0,0
202011,속초,외국선,6,3869,6,3869
202011,속초,연안선,25,55536,23,54395
202011,여수,국적선,21,253420,21,253391
202011,여수,외국선,284,11274986,289,11884116
202011,여수,연안선,458,189860,455,189760
202011,옥계,국적선,3,4140,4,5520
202011,옥계,외국선,8,155571,7,126467
202011,옥계,연안선,87,288531,89,291553
202011,옥포,국적선,3,85473,3,85473
202011,옥포,외국선,3,6565,3,161522
202011,옥포,연안선,140,180315,142,183954
202011,완도,국적선,0,0,0,0
202011,완도,외국선,0,0,0,0
202011,완도,연안선,46,48520,49,49043
202011,울산,국적선,281,1770371,264,1498655
202011,울산,외국선,639,13203643,656,13794719
202011,울산,연안선,1126,1436546,1137,1461487
202011,인천,국적선,86,1616234,92,1517037
202011,인천,외국선,519,11034189,522,11215367
202011,인천,연안선,732,1992181,715,1956075
202011,장항,국적선,0,0,0,0
202011,장항,외국선,8,26080,9,33192
202011,장항,연안선,27,29474,28,31843
202011,제주,국적선,2,286,2,286
202011,제주,외국선,1,7816,1,7816
202011,제주,연안선,464,3774595,469,3840353
202011,진해,국적선,1,1501,2,3684
202011,진해,외국선,12,126237,11,91919
202011,진해,연안선,99,194533,104,205183
202011,태안,국적선,0,0,1,43956
202011,태안,외국선,9,570725,7,447209
202011,태안,연안선,9,5669,9,5669
202011,통영,국적선,37,10980,34,8859
202011,통영,외국선,36,15942,37,23112
202011,통영,연안선,40,6076,38,5520
202011,평택.당진,국적선,70,874116,65,925084
202011,평택.당진,외국선,339,9376890,332,9295626
202011,평택.당진,연안선,319,755446,318,706984
202011,포항,국적선,69,487489,72,515687
202011,포항,외국선,170,4062192,174,4351827
202011,포항,연안선,316,711932,311,707848
202011,하동,국적선,1,75752,1,87417
202011,하동,외국선,3,266492,2,186932
202011,하동,연안선,7,4244,7,4244
202011,호산,국적선,2,186631,2,186631
202011,호산,외국선,7,566631,7,572836
202011,호산,연안선,2,115198,2,115198
202012,경인,국적선,0,0,0,0
202012,경인,외국선,8,35317,8,35317
202012,경인,연안선,26,21880,24,18515
202012,고현,국적선,24,186306,21,159027
202012,고현,외국선,2,42603,3,157948
202012,고현,연안선,119,184181,118,140280
202012,광양,국적선,303,2736535,307,2760044
202012,광양,외국선,667,20012809,655,19925496
202012,광양,연안선,996,2811789,970,2983904
202012,군산,국적선,31,463492,30,392639
202012,군산,외국선,126,3287193,132,3450013
202012,군산,연안선,129,287360,132,297112
202012,기타,국적선,0,0,0,0
202012,기타,외국선,0,0,0,0
202012,기타,연안선,12,175429,55,303435
202012,대산,국적선,70,527181,66,508094
202012,대산,외국선,171,4707553,172,4654849
202012,대산,연안선,350,747090,355,785697
